order_id,order_date,customer_id,employee_id,product_name,category,quantity,unit_price,discount_pct,payment_method,order_status,sales_channel,shipping_address,order_notes
O004650,2022-01-18 11:47:00,C00645,E0072,UPS,Mobile Devices,1,,0.1,Debit Card,Cancelled,Store,435 Rizal St.,Deliver after 5PM
O004651,2025-07-31 21:03:00,C00529,E0078,PROJECTOR,Networking,8,1499,0,Bank Transfer,Shipped,STORE,"Unit 17, Building 13",
O004652,2024-01-17 19:29:00,C00976,E0038,Mouse,Networking,10,499,0.15,GCash, Delivered,Marketplace,878 quezon st. ,Gift order
O004653,2023-10-19 22:53:00,C00849,E0238,UPS,Electronics,1,19999,0.03,Bank Transfer,Returned,Store,"Unit 13, Building 5",Deliver after 5PM
O004654,2025-01-12 02:09:00,C00362,E0102,Keyboard,Networking,8,4999,0.05,GCash,Cancelled,Store,"Unit 12, Building 41",
O004655,2025-04-22 15:53:00,C00810,E0172,Router,Networking,3,7999,0.05,Bank Transfer,Delivered,Online," unit 18, building 6 ",Urgent
O004656,2025-12-14 18:31:00,C00989,E0238,Smartphone,Computer Accessories,9,7999,0,Bank Transfer,Delivered,STORE,"Unit 4, Building 3",Urgent
O004657,2022-08-14 20:04:00,C00760,E0166,Projector,Electronics,7,499,0.1,Debit Card,Pending,,126 Mabini St.,Urgent
O004658,2024-02-05 15:41:00,C00087,E0240,Desk, OFFICE FURNITURE ,7,1499,0.2,Cash,Cancelled,Store,763 Bonifacio St.,Urgent
O004659,2023-11-11 03:28:00,C00338,E0013,,Electronics,4,4999,,GCash,Cancelled,Marketplace,437 Main St.,
O004660,2022-10-13 03:01:00,C00512,E0038, ROUTER,Computer Accessories,1,9999,0.2,Bank Transfer,Cancelled,Marketplace,389 Main St.,Deliver after 5PM
O004661,2023-06-20 18:23:00,C00724,E0091,Keyboard, Electronics,10,1999,0.2,Debit Card, SHIPPED ,Online,426 Mabini St.,
O004662,2024-10-25 09:12:00,C00707,E0236,KEYBOARD ,Mobile Devices,5,999,0.2, Credit Card,Cancelled,Marketplace,"Unit 18, Building 42",Gift order
O004663,2024-06-24 08:14:00,C00834,E0140,Tablet,Office Furniture,1,499,0.03,PayPal,Cancelled,,"Unit 13, Building 24",
O004664,2024-05-10 08:36:00,C00136,E0203,Router,Office Furniture,8,7999,0.1,GCash,Cancelled,," Unit 20, Building 37",
O004665,2024-12-15 12:29:00,C00530,E0098, DESK, MOBILE DEVICES ,3,2999,0.05,Debit Card,Cancelled,Store,884 Rizal St.,Call customer
O004666,2024-06-29 04:52:00,C00183,E0019,Webcam,Mobile Devices,5,9999,0.15,Credit Card,Pending,,950 Mabini St.,Urgent
O004667,2024-12-24 03:58:00,C00071,E0170,Webcam,Mobile Devices,10,1499,0.1,Bank Transfer,Returned,online,887 Bonifacio St.,
O004668,2023-03-29 18:57:00,C00123,E0019,UPS,Networking,5,499,, bank transfer , Shipped ,Marketplace,718 Main St.,
O004669,2025-08-09 12:20:00,C00528,E0200,printer ,Mobile Devices,3,7999,0.2,GCash,Processing,STORE,"Unit 6, Building 18",Deliver after 5PM
O004670,2023-07-11 00:20:00,C00239,E0082,Smartphone,Computer Accessories,7,14999,0.2,Debit Card,Delivered,Online,"Unit 19, Building 21",
O004671,2024-11-26 04:34:00,C00448,E0054,Desk,Electronics,4,499,0.05,PayPal,Delivered,Store,506 Quezon St.,Call customer
O004672,2022-11-28 22:42:00,C00926,E0076,Router,Networking,6,499,0.03,Debit Card,Shipped,Store, 646 Quezon St. ,
O004673,2022-09-28 12:34:00,C00279,E0080,,Computer Accessories,8,2999,0,Credit Card,Cancelled,,"Unit 9, Building 48",Deliver after 5PM
O004674,2024-01-24 06:12:00,C00651,E0177,Tablet,Networking,2,9999,0.2,GCash,Cancelled,online,832 Rizal St.,
O004675,2025-02-05 12:44:00,C00635,E0032,Laptop ,Networking,7,9999,0.1,Cash,Processing,online,354 Main St.,
O004676,2023-05-17 15:48:00,C00154,E0119,Webcam, Electronics,5,999,0,Debit Card,Delivered,Store,969 Main St.,
O004677,2025-12-08 09:10:00,C00254,E0206,Keyboard,Electronics,8,1499,0.03,GCash,Shipped,STORE,810 Mabini St.,Gift order
O004678,2022-12-30 03:40:00,C00899,E0241,Office Chair,Mobile Devices,3,1499,0.15,GCash,Cancelled,STORE,644 Rizal St.,
O004679,2025-07-10 18:48:00,C00040,E0244,Laptop,Mobile Devices,8,14999,0,Cash,Processing,Store,859 Rizal St.,
O004680,2023-11-01 23:32:00,C00774,E0190,Keyboard,Office Furniture,8,499,0.03,Cash, pending,Marketplace,"Unit 12, Building 6",
O004681,2023-01-19 12:38:00,C00440,E0147,Desk,Computer Accessories,10,7999,0.1,Bank Transfer,Shipped,Marketplace,42 Quezon St.,Deliver after 5PM
O004682,2023-08-02 16:07:00,C00343,E0043,Laptop,Office Furniture,2,2999,0.03,GCash,Pending,,645 Bonifacio St.,Urgent
O004683,2025-08-11 15:39:00,C00710,E0018,,Office Furniture,5,7999,0.15,Bank Transfer,Delivered,Store,"Unit 12, Building 29",Gift order
O004684,2022-10-05 03:47:00,C00025,E0188,Printer,Electronics,5,1999,0.15,Debit Card,RETURNED ,STORE," unit 20, building 45",
O004685,2024-06-18 16:51:00,C00307,E0150,Smartphone,Electronics,8,4999,0.2,DEBIT CARD,Pending,Marketplace,"Unit 8, Building 4",Deliver after 5PM
O004686,2022-05-07 01:18:00,C00674,E0040,Laptop,Networking,5,999,,GCash,SHIPPED ,online,888 Mabini St.,Gift order
O004687,2023-10-11 10:25:00,C00460,E0107,Keyboard,Mobile Devices,2,2999,0.1,,Cancelled,Marketplace,801 Bonifacio St.,
O004688,2022-04-06 09:27:00,C00697,E0125,Headset,office furniture,2,799,0,Debit Card,Cancelled,online,656 Rizal St.,Call customer
O004689,2025-08-24 21:25:00,C00022,E0134,UPS,Networking,1,1499,0.03,PayPal,SHIPPED ,Store,443 Mabini St.,Call customer
O004690,2025-07-20 12:00:00,C00501,E0028,Smartphone,Computer Accessories,10,799,0.1,PayPal,Pending,,"Unit 15, Building 39",Gift order
O004691,2022-02-01 17:36:00,C00115,E0191,Mouse,Computer Accessories,4,799,0.05,GCash,Shipped,,28 Main St.,Call customer
O004692,2023-12-27 15:04:00,C00758,E0058,Headset,Mobile Devices,8,1999,0.03,Bank Transfer,Processing,Store,399 Quezon St.,Urgent
O004693,2024-07-05 15:15:00,C00189,E0039,Headset,Networking,6,9999,0.1,Cash,Returned,Marketplace,563 Mabini St.,Urgent
O004694,2023-12-07 15:53:00,C00945,E0148,UPS,ELECTRONICS,1,19999,0.15,GCash,Delivered ,online,93 Mabini St.,Gift order
O004695,2022-09-30 09:05:00,C00043,E0169,External Drive,Office Furniture,1,499,0,Bank Transfer,Delivered,,713 Mabini St.,Urgent
O004696,2025-06-11 08:55:00,C00481,E0090,Projector,Computer Accessories,8,999,0.03,Credit Card,Pending,,409 Rizal St.,Deliver after 5PM
O004697,2022-11-01 23:51:00,C00827,E0183,External Drive,Mobile Devices,4,7999,0.05,Bank Transfer, Shipped,,615 Mabini St. ,
O004698,2024-02-14 10:21:00,C00730,E0043,Webcam,Computer Accessories,8,1499,0.05,Credit Card,Delivered,Store,"Unit 4, Building 33",
O004699,2024-04-23 13:13:00,C00218,E0138,Laptop,Networking,9,1999,0.1,PAYPAL,Cancelled,STORE,"Unit 9, Building 10",
O004700,2022-07-31 07:07:00,C00171,E0239,External Drive,Electronics,6,999,0.1,Bank Transfer,Pending,Store,289 Quezon St.,
O004701,2025-10-27 10:08:00,C00009,E0039,Laptop,Computer Accessories,8,9999,0.2,Cash,Returned,Store,"Unit 8, Building 32",
O004702,2025-10-22 01:35:00,C00919,E0217,Headset, Office Furniture ,2,2999,,Bank Transfer,Returned,Marketplace,893 Mabini St.,Urgent
O004703,2025-03-24 05:19:00,C00775,E0065,Office Chair, Mobile Devices,7,19999,0.05,Bank Transfer, SHIPPED ,Store,539 Rizal St.,
O004704,2022-09-23 22:59:00,C00119,E0029,Mouse, ELECTRONICS ,2,7999,0.03,Credit Card,Pending,STORE,895 quezon st.,Call customer
O004705,2025-04-26 05:12:00,C00430,E0243,Projector,,10,,0.1, PAYPAL ,Pending,Online,116 Rizal St.,Gift order
O004706,2022-03-19 02:20:00,C00485,E0039,,Office Furniture,3,19999,0.03,GCash,Pending,Marketplace,"Unit 15, Building 5",
O004707,2025-10-18 16:05:00,C00102,E0212, UPS,mobile devices,5,1499,0.15,Debit Card,Cancelled,Store,"Unit 19, Building 4",Urgent
O004708,2025-12-15 05:40:00,C00434,E0183, office chair , NETWORKING,10,1999,0.2,Cash,Delivered,,480 Quezon St.,
O004709,2022-05-26 20:43:00,C00721,E0026,Tablet,Mobile Devices,10,14999,0.2,Bank Transfer,Delivered,online,655 Main St.,Deliver after 5PM
O004710,2023-10-10 18:28:00,C00636,E0238,External Drive,Computer Accessories,4,1999,0,Cash,Delivered,online,367 Mabini St.,Deliver after 5PM
O004711,2025-10-10 05:54:00,C00590,E0207,Tablet,Networking,3,799,0,PayPal, Returned ,Marketplace,474 Quezon St.,Gift order
O004712,2023-11-24 20:37:00,C00494,E0043,Projector,Computer Accessories,9,1499,0.1,Cash,Shipped,Online,"Unit 9, Building 40",
O004713,2024-11-24 10:17:00,C00726,E0134,Webcam,Computer Accessories,6,1999,0.2,PayPal,Shipped,STORE,"Unit 11, Building 34",Call customer
O004714,2025-08-14 15:59:00,C00505,E0196,Tablet,Mobile Devices,4,999,0.15,Cash,Processing ,,"Unit 9, Building 33",Deliver after 5PM
O004715,2025-06-16 08:19:00,C00797,E0041,Office Chair ,Office Furniture,7,19999,0.05,debit card ,Cancelled,STORE,"Unit 20, Building 41",
O004716,2022-04-08 13:15:00,C00554,E0038,Office Chair,Computer Accessories,9,7999,0.03,PayPal,Cancelled,,"Unit 17, Building 38",Gift order
O004717,2023-04-28 03:08:00,C00509,E0128,Printer, mobile devices,4,9999,0.03,Credit Card,Pending,Online,"Unit 20, Building 31",Urgent
O004718,2023-03-01 15:11:00,C00567,E0133,Keyboard,Office Furniture,6,1499,,Bank Transfer,Pending,online,"Unit 8, Building 3",
O004719,2022-03-22 21:08:00,C00147,E0005,router,Networking,10,999,,Cash,Pending,Marketplace,"Unit 6, Building 36",Gift order
O004720,2024-04-16 15:09:00,C00420,E0115, smartphone,Office Furniture,3,999,0.15,PayPal,Pending,Marketplace,"Unit 10, Building 19",Urgent
O004721,2023-04-27 13:25:00,C00317,E0062, DESK,Computer Accessories,10,1999,0.05,Debit Card,Pending,Store,"UNIT 12, BUILDING 13 ",Urgent
O004722,2024-05-18 13:34:00,C00025,E0126,Webcam,Computer Accessories,3,19999,0.1,Debit Card,Pending,STORE,"Unit 1, Building 23",Gift order
O004723,2025-10-24 03:07:00,C00216,E0010,Printer,Mobile Devices,7,14999,0,PayPal, PENDING,STORE,"Unit 20, Building 11",
O004724,2025-01-18 22:07:00,C00774,E0062,Tablet,Electronics,6,9999,0.2,Cash,Returned,Store," Unit 19, Building 46",
O004725,2025-06-07 16:40:00,C00885,E0097,Router,Office Furniture,8,4999,0.05,Debit Card,Shipped,STORE,"Unit 17, Building 18",
O004726,2024-10-16 09:40:00,C00634,E0064,UPS,Computer Accessories,4,999,0.1,PayPal,Cancelled,online,"Unit 5, Building 13",Deliver after 5PM
O004727,2025-05-28 07:28:00,C00257,E0093,UPS,Electronics,6,19999,,Credit Card,Pending,STORE,675 Bonifacio St.,
O004728,2025-11-14 13:10:00,C00977,E0073,Headset,Computer Accessories,3,7999,0.05,PayPal,Processing,online,"Unit 17, Building 3",
O004729,2023-06-15 12:38:00,C00059,E0225,Keyboard,Electronics,4,799,0.05,Debit Card,Shipped,,121 Mabini St.,
O004730,2024-04-26 19:17:00,C00816,E0236,Smartphone,Networking,1,19999,0.05,CREDIT CARD ,Processing,Store,"Unit 13, Building 27",Deliver after 5PM
O004731,2023-12-28 04:32:00,C00711,E0225,Smartphone,Office Furniture,5,19999,, BANK TRANSFER,Cancelled,Marketplace,"Unit 12, Building 38",
O004732,2024-07-11 21:38:00,C00811,E0023,Office Chair,Office Furniture,5,499,0.05,Debit Card ,Pending,online,"Unit 17, Building 35",
O004733,2025-09-12 07:35:00,C00697,E0063,Router,office furniture,,19999,0.15,GCash,Delivered,Online,181 mabini st.,Urgent
O004734,2024-07-09 23:24:00,C00510,E0208,Webcam,Office Furniture,5,1499,0.1,GCash,Pending,Marketplace,"Unit 16, Building 47",
O004735,2022-08-16 23:06:00,C00937,E0057,UPS,Electronics,6,7999,0.03,gcash ,Cancelled,Marketplace,"Unit 19, Building 12",Urgent
O004736,2025-07-05 23:07:00,C00854,E0106,Headset,Computer Accessories,5,,0.15,Cash,Returned,,,Call customer
O004737,2022-08-04 20:51:00,C00712,E0065,Desk,Office Furniture,5,14999,0.15,PayPal,Shipped,Online,"Unit 5, Building 22",Deliver after 5PM
O004738,2024-03-02 11:23:00,C00207,E0200,Keyboard,Networking,6,499,0.05,GCash,Processing,Marketplace,898 Rizal St.,Gift order
O004739,2024-08-03 04:44:00,C00214,E0222,Laptop,Mobile Devices,7,999,0.05,BANK TRANSFER,Returned,online,,
O004740,2022-01-27 05:34:00,C00450,E0086,Mouse,networking ,,1999,0.15,Bank Transfer,Delivered,STORE,"Unit 2, Building 2",Call customer
O004741,2025-09-19 01:30:00,C00934,E0180,Desk,,7,1499,0.1,GCash,Returned ,," UNIT 7, BUILDING 30 ",Deliver after 5PM
O004742,2025-01-06 23:38:00,C00046,E0239,Router,Office Furniture,3,499,0.1,Debit Card,Shipped,,190 Main St.,
O004743,2024-06-15 08:32:00,C00947,E0100,External Drive,Mobile Devices,2,14999,0.15,Debit Card, Processing ,Online," Unit 12, Building 26",Call customer
O004744,2023-10-15 04:20:00,C00086,E0060,Smartphone,Computer Accessories,10,499,0.1,Cash,Processing,Online,"Unit 5, Building 42",Gift order
O004745,2022-01-24 17:47:00,C00704,E0214,Headset,Mobile Devices,1,1999,,Credit Card,Cancelled,Marketplace,"Unit 16, Building 34",
O004746,2023-07-26 17:21:00,C00074,E0051,Projector,Office Furniture,7,4999,0.2,Credit Card,Shipped,STORE,"UNIT 8, BUILDING 3 ",Deliver after 5PM
O004747,2022-07-31 15:27:00,C00342,E0063,Laptop, computer accessories,4,999,0.15,GCash,,STORE,2 Main St.,Urgent
O004748,2024-01-05 19:47:00,C00810,E0173, External Drive,Office Furniture ,8,7999,0.2, bank transfer ,Shipped,Online,23 Rizal St.,Call customer
O004749,2022-09-28 10:43:00,C00984,E0219,UPS,Networking,3,999,0.03,Cash,Returned,online,29 Main St.,
O004750,2025-06-25 06:01:00,C00152,E0070,Headset,Office Furniture,3,7999,0.03, PAYPAL,Delivered,Marketplace,"unit 16, building 21",Deliver after 5PM
O004751,2022-07-28 01:22:00,C00298,E0086, PROJECTOR,Networking,3,19999,0.15,PayPal, delivered ,Marketplace,498 Quezon St.,Urgent
O004752,2025-08-22 09:22:00,C00283,E0244, External Drive ,Networking,10,7999,0,CREDIT CARD,Delivered,, 846 Quezon St.,Urgent
O004753,2022-06-28 13:22:00,C00366,E0170,Desk,Office Furniture,7,799,0.2,Cash, DELIVERED,Store,58 Rizal St.,
O004754,2022-08-15 14:42:00,C00133,E0202,UPS,Electronics,4,7999,0.2,,DELIVERED,online,32 Quezon St.,Deliver after 5PM
O004755,2025-01-11 05:10:00,C00510,E0217,Keyboard,,6,14999,0.15,,Cancelled,online, 629 bonifacio st.,Deliver after 5PM
O004756,2023-01-09 01:10:00,C00154,E0105, desk ,ELECTRONICS ,6,1499,0.1,Credit Card,Cancelled,,"Unit 7, Building 46",
O004757,2024-03-06 18:26:00,C00084,E0006,External Drive,Networking,9,9999,0.03, Debit Card,Shipped,online,84 Bonifacio St.,Urgent
O004758,2022-04-07 21:47:00,C00619,E0143,External Drive,Office Furniture,10,999,0,Bank Transfer,Delivered,online,811 Quezon St.,Call customer
O004759,2024-02-26 01:23:00,C00939,E0212,Keyboard, Electronics ,9,14999,0.15,Cash,Returned,STORE,"Unit 11, Building 18",
O004760,2023-10-19 23:22:00,C00543,E0217, laptop ,Networking,10,499,0.05,GCash,Cancelled,STORE,"Unit 11, Building 25",Urgent
O004761,2022-07-20 17:43:00,C00981,E0036,Office Chair,Office Furniture,7,1499,0.03,GCash,Cancelled,,"Unit 6, Building 44",Deliver after 5PM
O004762,2023-01-30 07:18:00,C00666,E0052,,Office Furniture,8,2999,0.2,Bank Transfer,processing ,Marketplace,"Unit 9, Building 15 ",
O004763,2024-09-29 00:28:00,C00013,E0096,Mouse,Office Furniture,3,19999,0.2, Cash,Processing,Online,"Unit 11, Building 43",Urgent
O004764,2025-12-17 23:51:00,C00989,E0177,Desk,Computer Accessories,2,999,0.05,Bank Transfer,Delivered,Store,"Unit 2, Building 15",Deliver after 5PM
O004765,2024-06-16 05:48:00,C00250,E0225,Router ,Networking,8,9999,0.2,Credit Card,Pending,online,,Call customer
O004766,2023-12-19 13:13:00,C00918,E0101,Tablet,Office Furniture,4,19999,,Debit Card,Shipped,,"Unit 16, Building 37",
O004767,2025-08-25 02:26:00,C00317,E0174,Tablet, electronics ,1,1999,0.03,Cash,processing,online,317 Main St.,
O004768,2022-04-28 04:51:00,C00218,E0054, Webcam ,Computer Accessories,3,999,0.05,Cash,Cancelled,Store,837 Rizal St.,Deliver after 5PM
O004769,2023-07-18 17:38:00,C00566,E0250,,Mobile Devices,6,499,0.05,Bank Transfer,Pending,,976 Main St.,Gift order
O004770,2025-05-19 09:15:00,C00922,E0172,Projector,Networking,7,799,0,Credit Card,processing ,Online, 592 Quezon St. ,
O004771,2023-01-21 19:18:00,C00644,E0091,Tablet,Office Furniture,8,4999,,, PENDING,Marketplace,"Unit 13, Building 19",Urgent
O004772,2024-02-16 22:09:00,C00413,E0023,Printer,Networking,2,19999,0.05,GCash,Cancelled,Store,645 Bonifacio St.,
O004773,2025-08-31 01:33:00,C00632,E0063,Desk,Electronics,5,14999,0,CREDIT CARD,Shipped ,Marketplace,"Unit 5, Building 34",Call customer
O004774,2022-04-20 20:40:00,C00157,E0065,Keyboard,Office Furniture,5,499,0.2, bank transfer,Returned,STORE,681 Mabini St.,
O004775,2024-10-19 00:35:00,C00176,E0185, KEYBOARD ,Networking,5,1999,0.05, Cash,Pending,STORE,"Unit 7, Building 7",
O004776,2025-12-16 19:02:00,C00327,E0248,Smartphone,Computer Accessories,3,2999,,Cash,Processing,online,,
O004777,2022-06-29 14:23:00,C00792,E0181,Office Chair,Electronics,2,4999,0,,Processing,Store,"Unit 17, Building 9",Gift order
O004778,2023-01-02 16:38:00,C00840,E0109,Desk ,Electronics,7,19999,0.05,Credit Card,Returned,,245 Bonifacio St.,Call customer
O004779,2023-06-04 16:56:00,C00501,E0244,Keyboard,Computer Accessories,9,799,0.05,GCash,pending ,Online,567 Bonifacio St.,Gift order
O004780,2024-08-03 06:37:00,C00960,E0151, Laptop,Mobile Devices,3,4999,0.05,PayPal,Pending,Store,225 Mabini St.,
O004781,2022-03-16 02:15:00,C00243,E0208,Mouse,Electronics,2,14999,0.1,Bank Transfer,Pending,STORE,600 Rizal St.,Call customer
O004782,2022-06-27 16:16:00,C00782,E0130,UPS,Computer Accessories,5,499,,Credit Card,CANCELLED ,online,173 Mabini St.,Call customer
O004783,2024-11-09 04:41:00,C00094,E0044,UPS,Mobile Devices,2,1999,0.03,credit card ,Shipped,STORE,,Deliver after 5PM
O004784,2024-08-27 02:59:00,C00496,E0076,Headset,Mobile Devices,6,1499,0.2,Debit Card,Returned,Marketplace,"Unit 8, Building 19",
O004785,2023-05-23 03:17:00,C00143,E0147,Monitor,NETWORKING ,4,19999,0.1, Credit Card ,Cancelled,STORE,"Unit 20, Building 44",
O004786,2022-05-10 08:00:00,C00412,E0206,Desk,Electronics,1,1499,0,Credit Card,Returned,STORE," Unit 18, Building 40 ",Gift order
O004787,2024-06-11 15:30:00,C00214,E0141,Office Chair ,Networking,3,499,,Bank Transfer,Delivered,online,35 Bonifacio St.,Deliver after 5PM
O004788,2024-06-13 02:14:00,C00045,E0045,Desk,Office Furniture,8,999,0.15,PayPal,Returned,,"Unit 3, Building 3",
O004789,2024-12-09 18:21:00,C00896,E0160,External Drive,Office Furniture,2,9999,0.05,GCash,Processing,Marketplace,"Unit 20, Building 21",
O004790,2022-05-24 23:51:00,C00595,E0197,Laptop,mobile devices,8,1999,0.05,Credit Card,Delivered ,Marketplace,837 Bonifacio St.,Urgent
O004791,2024-12-03 21:20:00,C00225,E0118,Laptop,Electronics,4,1999,0.2,PayPal,Cancelled,online,"Unit 10, Building 44",Call customer
O004792,2024-03-05 22:51:00,C00620,E0041,Keyboard, computer accessories ,8,19999,0.05,,Returned,,"Unit 7, Building 47",Urgent
O004793,2022-09-12 06:29:00,C00374,E0205,Desk,Mobile Devices,3,9999,0.15,PayPal,DELIVERED ,STORE,287 Main St.,Call customer
O004794,2023-08-25 20:54:00,C00119,E0100,External Drive,Computer Accessories,10,19999,0.15,PayPal,Shipped,Store,435 rizal st.,
O004795,2022-08-26 20:12:00,C00887,E0019,Router,Office Furniture,,499,,PayPal,Shipped,online,960 Rizal St.,
O004796,2022-09-06 03:31:00,C00923,E0101, Smartphone ,Networking,1,19999,0.03,Cash,Pending,,"Unit 4, Building 17",Deliver after 5PM
O004797,2022-04-18 08:39:00,C00289,E0022,Desk,Computer Accessories,4,14999,0.05,Credit Card,Delivered,,624 Mabini St.,Deliver after 5PM
O004798,2025-05-25 13:54:00,C00356,E0035,Mouse,Electronics,8,4999,0.1,GCash,Shipped,Online,"Unit 12, Building 24",Urgent
O004799,2022-05-18 09:05:00,C00555,E0182,Headset,Office Furniture,3,2999,0.15,Bank Transfer,Cancelled,,456 Quezon St. ,Gift order
O004800,2022-07-09 09:17:00,C00116,E0228,Mouse,Computer Accessories,4,1499,0.03, BANK TRANSFER,returned,STORE,"unit 20, building 21 ",Call customer
O004801,2024-08-27 23:02:00,C00980,E0234,,ELECTRONICS ,1,2999,0.03,Cash,Pending,Online,820 Mabini St.,
O004802,2023-03-19 18:09:00,C00584,E0198,Mouse,Networking,3,14999,0.2,PayPal,Delivered,Online,745 Rizal St.,Urgent
O004803,2022-10-09 09:43:00,C00924,E0249,Mouse,Mobile Devices,7,1999,0.1,Credit Card,Cancelled,Store,901 Rizal St.,
O004804,2024-07-29 04:58:00,C00386,E0167,Monitor, Electronics ,1,2999,0.1,Debit Card,Returned,Store,578 Main St.,Urgent
O004805,2025-06-22 16:07:00,C00931,E0124,External Drive,Networking,2,4999,,PayPal,Cancelled,Marketplace,694 Bonifacio St.,Urgent
O004806,2024-08-19 03:19:00,C00366,E0214,Keyboard,Networking,2,1499,0.1,PayPal, Returned,,172 Rizal St.,
O004807,2023-01-17 04:11:00,C00488,E0141,Printer,Networking,5,799,0.15,Cash,Shipped,Marketplace,"Unit 12, Building 24",
O004808,2024-06-27 10:37:00,C00009,E0157,Monitor,Electronics,8,7999,,Debit Card,Processing,Online,261 Mabini St.,
O004809,2025-12-28 09:33:00,C00333,E0114,Monitor,Mobile Devices,8,1499,0.2,Bank Transfer, cancelled,Store,"UNIT 19, BUILDING 11 ",Gift order
O004810,2024-08-05 01:06:00,C00343,E0186,Laptop,Mobile Devices,10,1499,0,PayPal,Cancelled,Marketplace,"Unit 13, Building 44",Call customer
O004811,2024-05-29 22:21:00,C00726,E0194,Tablet, ELECTRONICS ,7,1999,0.2,Bank Transfer,Pending,STORE,980 Bonifacio St.,Deliver after 5PM
O004812,2022-04-08 08:48:00,C00050,E0146,Smartphone, electronics,,799,0.03,gcash ,Returned,STORE,134 Mabini St.,Call customer
O004813,2022-02-24 16:57:00,C00953,E0193,Tablet,Computer Accessories,4,1499,0.05, PAYPAL ,Processing,online,49 Quezon St.,Call customer
